quality_type,price,url,Year,Jurisdictions,measure_unit
High Quality,353.92,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Illinois.html,2018,Illinois,Average ($/Oz.)*
Medium Quality,297.37,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Illinois.html,2018,Illinois,Average ($/Oz.)*
High Quality,333.05,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Indiana.html,2018,Indiana,Average ($/Oz.)*
Medium Quality,235.5,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Indiana.html,2018,Indiana,Average ($/Oz.)*
High Quality,363.17,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Iowa.html,2018,Iowa,Average ($/Oz.)*
Medium Quality,307.95,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Iowa.html,2018,Iowa,Average ($/Oz.)*
High Quality,344.21,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Kansas.html,2018,Kansas,Average ($/Oz.)*
Medium Quality,283.72,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Kansas.html,2018,Kansas,Average ($/Oz.)*
High Quality,339.78,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Kentucky.html,2018,Kentucky,Average ($/Oz.)*
Medium Quality,202.29,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Kentucky.html,2018,Kentucky,Average ($/Oz.)*
High Quality,359.11,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Louisiana.html,2018,Louisiana,Average ($/Oz.)*
Medium Quality,258.08,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Louisiana.html,2018,Louisiana,Average ($/Oz.)*
High Quality,291.33,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Maine.html,2018,Maine,Average ($/Oz.)*
Medium Quality,233.18,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Maine.html,2018,Maine,Average ($/Oz.)*
High Quality,361.56,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Maryland.html,2018,Maryland,Average ($/Oz.)*
Medium Quality,283.7,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Maryland.html,2018,Maryland,Average ($/Oz.)*
High Quality,339.47,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Massachusetts.html,2018,Massachusetts,Average ($/Oz.)*
Medium Quality,283.53,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Massachusetts.html,2018,Massachusetts,Average ($/Oz.)*
High Quality,290.63,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Michigan.html,2018,Michigan,Average ($/Oz.)*
Medium Quality,273.2,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Michigan.html,2018,Michigan,Average ($/Oz.)*
High Quality,330.69,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Minnesota.html,2018,Minnesota,Average ($/Oz.)*
Medium Quality,280.17,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Minnesota.html,2018,Minnesota,Average ($/Oz.)*
High Quality,349.38,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Mississippi.html,2018,Mississippi,Average ($/Oz.)*
Medium Quality,169.73,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Mississippi.html,2018,Mississippi,Average ($/Oz.)*
High Quality,355.28,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Missouri.html,2018,Missouri,Average ($/Oz.)*
Medium Quality,272.08,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Missouri.html,2018,Missouri,Average ($/Oz.)*
High Quality,268.61,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Montana.html,2018,Montana,Average ($/Oz.)*
Medium Quality,244.66,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Montana.html,2018,Montana,Average ($/Oz.)*
High Quality,309.7,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Nebraska.html,2018,Nebraska,Average ($/Oz.)*
Medium Quality,248.66,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Nebraska.html,2018,Nebraska,Average ($/Oz.)*
High Quality,270.54,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Nevada.html,2018,Nevada,Average ($/Oz.)*
Medium Quality,234.62,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Nevada.html,2018,Nevada,Average ($/Oz.)*
High Quality,336.44,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/New-Hampshire.html,2018,New Hampshire,Average ($/Oz.)*
Medium Quality,301.85,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/New-Hampshire.html,2018,New Hampshire,Average ($/Oz.)*
High Quality,343.22,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/New-Jersey.html,2018,New Jersey,Average ($/Oz.)*
Medium Quality,299.04,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/New-Jersey.html,2018,New Jersey,Average ($/Oz.)*
High Quality,284.09,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/New-Mexico.html,2018,New Mexico,Average ($/Oz.)*
Medium Quality,228.17,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/New-Mexico.html,2018,New Mexico,Average ($/Oz.)*
High Quality,338.38,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/New-York.html,2018,New York,Average ($/Oz.)*
Medium Quality,270.7,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/New-York.html,2018,New York,Average ($/Oz.)*
High Quality,342.94,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/North-Carolina.html,2018,North Carolina,Average ($/Oz.)*
Medium Quality,269.86,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/North-Carolina.html,2018,North Carolina,Average ($/Oz.)*
High Quality,384.56,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/North-Dakota.html,2018,North Dakota,Average ($/Oz.)*
Medium Quality,329.66,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/North-Dakota.html,2018,North Dakota,Average ($/Oz.)*
High Quality,330.99,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Ohio.html,2018,Ohio,Average ($/Oz.)*
Medium Quality,234.84,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Ohio.html,2018,Ohio,Average ($/Oz.)*
High Quality,345.37,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Oklahoma.html,2018,Oklahoma,Average ($/Oz.)*
Medium Quality,265.76,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Oklahoma.html,2018,Oklahoma,Average ($/Oz.)*
High Quality,210.76,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Oregon.html,2018,Oregon,Average ($/Oz.)*
Medium Quality,187.22,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Oregon.html,2018,Oregon,Average ($/Oz.)*
High Quality,358.57,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Pennsylvania.html,2018,Pennsylvania,Average ($/Oz.)*
Medium Quality,287.04,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Pennsylvania.html,2018,Pennsylvania,Average ($/Oz.)*
High Quality,345.27,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Puerto-Rico.html,2018,Puerto Rico,Average ($/Oz.)*
Medium Quality,181.08,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Puerto-Rico.html,2018,Puerto Rico,Average ($/Oz.)*
High Quality,308.04,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Rhode-Island.html,2018,Rhode Island,Average ($/Oz.)*
Medium Quality,254.9,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Rhode-Island.html,2018,Rhode Island,Average ($/Oz.)*
High Quality,336.82,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/South-Carolina.html,2018,South Carolina,Average ($/Oz.)*
Medium Quality,227.36,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/South-Carolina.html,2018,South Carolina,Average ($/Oz.)*
High Quality,351.34,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/South-Dakota.html,2018,South Dakota,Average ($/Oz.)*
Medium Quality,335.26,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/South-Dakota.html,2018,South Dakota,Average ($/Oz.)*
High Quality,345.58,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Tennessee.html,2018,Tennessee,Average ($/Oz.)*
Medium Quality,249.84,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Tennessee.html,2018,Tennessee,Average ($/Oz.)*
High Quality,325.06,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Texas.html,2018,Texas,Average ($/Oz.)*
Medium Quality,243.13,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Texas.html,2018,Texas,Average ($/Oz.)*
High Quality,281.7,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Utah.html,2018,Utah,Average ($/Oz.)*
Medium Quality,244.43,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Utah.html,2018,Utah,Average ($/Oz.)*
High Quality,345.69,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Vermont.html,2018,Vermont,Average ($/Oz.)*
Medium Quality,300.38,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Vermont.html,2018,Vermont,Average ($/Oz.)*
High Quality,365.35,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Virginia.html,2018,Virginia,Average ($/Oz.)*
Medium Quality,311.84,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Virginia.html,2018,Virginia,Average ($/Oz.)*
High Quality,233.03,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Washington.html,2018,Washington,Average ($/Oz.)*
Medium Quality,196.98,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Washington.html,2018,Washington,Average ($/Oz.)*
High Quality,363.73,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/West-Virginia.html,2018,West Virginia,Average ($/Oz.)*
Medium Quality,255.34,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/West-Virginia.html,2018,West Virginia,Average ($/Oz.)*
High Quality,344.8,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Wisconsin.html,2018,Wisconsin,Average ($/Oz.)*
Medium Quality,287.34,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Wisconsin.html,2018,Wisconsin,Average ($/Oz.)*
High Quality,318.22,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Wyoming.html,2018,Wyoming,Average ($/Oz.)*
Medium Quality,322.16,https://web.archive.org/web/20181207192519/http:/www.priceofweed.com/prices/United-States/Wyoming.html,2018,Wyoming,Average ($/Oz.)*
High Quality,342.08,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Alabama.html,2019,Alabama,Average ($/Oz.)*
Medium Quality,229.35,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Alabama.html,2019,Alabama,Average ($/Oz.)*
High Quality,298.5,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Alaska.html,2019,Alaska,Average ($/Oz.)*
Medium Quality,304.95,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Alaska.html,2019,Alaska,Average ($/Oz.)*
High Quality,296.69,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Arizona.html,2019,Arizona,Average ($/Oz.)*
Medium Quality,232.56,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Arizona.html,2019,Arizona,Average ($/Oz.)*
High Quality,330.81,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Arkansas.html,2019,Arkansas,Average ($/Oz.)*
Medium Quality,240.3,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Arkansas.html,2019,Arkansas,Average ($/Oz.)*
High Quality,258.2,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/California.html,2019,California,Average ($/Oz.)*
Medium Quality,207.77,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/California.html,2019,California,Average ($/Oz.)*
High Quality,241.31,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Colorado.html,2019,Colorado,Average ($/Oz.)*
Medium Quality,200.36,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Colorado.html,2019,Colorado,Average ($/Oz.)*
High Quality,332.46,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Connecticut.html,2019,Connecticut,Average ($/Oz.)*
Medium Quality,280.5,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Connecticut.html,2019,Connecticut,Average ($/Oz.)*
High Quality,340.41,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Delaware.html,2019,Delaware,Average ($/Oz.)*
Medium Quality,263.83,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Delaware.html,2019,Delaware,Average ($/Oz.)*
High Quality,594.59,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/District-of-Columbia.html,2019,District of Columbia,Average ($/Oz.)*
Medium Quality,496.42,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/District-of-Columbia.html,2019,District of Columbia,Average ($/Oz.)*
High Quality,298.71,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Florida.html,2019,Florida,Average ($/Oz.)*
Medium Quality,227.84,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Florida.html,2019,Florida,Average ($/Oz.)*
High Quality,317.49,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Georgia.html,2019,Georgia,Average ($/Oz.)*
Medium Quality,234.78,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Georgia.html,2019,Georgia,Average ($/Oz.)*
High Quality,314.14,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Hawaii.html,2019,Hawaii,Average ($/Oz.)*
Medium Quality,267.55,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Hawaii.html,2019,Hawaii,Average ($/Oz.)*
High Quality,273.79,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Idaho.html,2019,Idaho,Average ($/Oz.)*
Medium Quality,243.98,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Idaho.html,2019,Idaho,Average ($/Oz.)*
High Quality,353.03,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Illinois.html,2019,Illinois,Average ($/Oz.)*
Medium Quality,296.91,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Illinois.html,2019,Illinois,Average ($/Oz.)*
High Quality,331.59,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Indiana.html,2019,Indiana,Average ($/Oz.)*
Medium Quality,235.91,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Indiana.html,2019,Indiana,Average ($/Oz.)*
High Quality,362.58,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Iowa.html,2019,Iowa,Average ($/Oz.)*
Medium Quality,307.41,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Iowa.html,2019,Iowa,Average ($/Oz.)*
High Quality,342.35,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Kansas.html,2019,Kansas,Average ($/Oz.)*
Medium Quality,282.88,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Kansas.html,2019,Kansas,Average ($/Oz.)*
High Quality,338.46,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Kentucky.html,2019,Kentucky,Average ($/Oz.)*
Medium Quality,202.71,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Kentucky.html,2019,Kentucky,Average ($/Oz.)*
High Quality,357.92,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Louisiana.html,2019,Louisiana,Average ($/Oz.)*
Medium Quality,258.06,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Louisiana.html,2019,Louisiana,Average ($/Oz.)*
High Quality,287.14,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Maine.html,2019,Maine,Average ($/Oz.)*
Medium Quality,232.46,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Maine.html,2019,Maine,Average ($/Oz.)*
High Quality,359.95,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Maryland.html,2019,Maryland,Average ($/Oz.)*
Medium Quality,283.31,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Maryland.html,2019,Maryland,Average ($/Oz.)*
High Quality,339.89,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Massachusetts.html,2019,Massachusetts,Average ($/Oz.)*
Medium Quality,282.66,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Massachusetts.html,2019,Massachusetts,Average ($/Oz.)*
High Quality,289.6,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Michigan.html,2019,Michigan,Average ($/Oz.)*
Medium Quality,272.35,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Michigan.html,2019,Michigan,Average ($/Oz.)*
High Quality,330.04,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Minnesota.html,2019,Minnesota,Average ($/Oz.)*
Medium Quality,279.46,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Minnesota.html,2019,Minnesota,Average ($/Oz.)*
High Quality,349.32,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Mississippi.html,2019,Mississippi,Average ($/Oz.)*
Medium Quality,170.93,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Mississippi.html,2019,Mississippi,Average ($/Oz.)*
High Quality,353.51,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Missouri.html,2019,Missouri,Average ($/Oz.)*
Medium Quality,272.55,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Missouri.html,2019,Missouri,Average ($/Oz.)*
High Quality,266,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Montana.html,2019,Montana,Average ($/Oz.)*
Medium Quality,244.89,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Montana.html,2019,Montana,Average ($/Oz.)*
High Quality,307.99,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Nebraska.html,2019,Nebraska,Average ($/Oz.)*
Medium Quality,248.63,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Nebraska.html,2019,Nebraska,Average ($/Oz.)*
High Quality,270.64,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Nevada.html,2019,Nevada,Average ($/Oz.)*
Medium Quality,234.21,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Nevada.html,2019,Nevada,Average ($/Oz.)*
High Quality,333.9,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/New-Hampshire.html,2019,New Hampshire,Average ($/Oz.)*
Medium Quality,292.3,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/New-Hampshire.html,2019,New Hampshire,Average ($/Oz.)*
High Quality,342.82,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/New-Jersey.html,2019,New Jersey,Average ($/Oz.)*
Medium Quality,298.1,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/New-Jersey.html,2019,New Jersey,Average ($/Oz.)*
High Quality,283.55,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/New-Mexico.html,2019,New Mexico,Average ($/Oz.)*
Medium Quality,228.2,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/New-Mexico.html,2019,New Mexico,Average ($/Oz.)*
High Quality,337.27,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/New-York.html,2019,New York,Average ($/Oz.)*
Medium Quality,270.23,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/New-York.html,2019,New York,Average ($/Oz.)*
High Quality,341.46,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/North-Carolina.html,2019,North Carolina,Average ($/Oz.)*
Medium Quality,270.46,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/North-Carolina.html,2019,North Carolina,Average ($/Oz.)*
High Quality,384.13,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/North-Dakota.html,2019,North Dakota,Average ($/Oz.)*
Medium Quality,327.48,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/North-Dakota.html,2019,North Dakota,Average ($/Oz.)*
High Quality,329.35,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Ohio.html,2019,Ohio,Average ($/Oz.)*
Medium Quality,235.47,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Ohio.html,2019,Ohio,Average ($/Oz.)*
High Quality,343.46,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Oklahoma.html,2019,Oklahoma,Average ($/Oz.)*
Medium Quality,266.3,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Oklahoma.html,2019,Oklahoma,Average ($/Oz.)*
High Quality,210.46,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Oregon.html,2019,Oregon,Average ($/Oz.)*
Medium Quality,187.12,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Oregon.html,2019,Oregon,Average ($/Oz.)*
High Quality,356.8,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Pennsylvania.html,2019,Pennsylvania,Average ($/Oz.)*
Medium Quality,286.88,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Pennsylvania.html,2019,Pennsylvania,Average ($/Oz.)*
High Quality,342.68,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Puerto-Rico.html,2019,Puerto Rico,Average ($/Oz.)*
Medium Quality,181.65,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Puerto-Rico.html,2019,Puerto Rico,Average ($/Oz.)*
High Quality,307.17,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Rhode-Island.html,2019,Rhode Island,Average ($/Oz.)*
Medium Quality,254.93,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Rhode-Island.html,2019,Rhode Island,Average ($/Oz.)*
High Quality,334.93,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/South-Carolina.html,2019,South Carolina,Average ($/Oz.)*
Medium Quality,227.68,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/South-Carolina.html,2019,South Carolina,Average ($/Oz.)*
High Quality,350.51,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/South-Dakota.html,2019,South Dakota,Average ($/Oz.)*
Medium Quality,335.52,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/South-Dakota.html,2019,South Dakota,Average ($/Oz.)*
High Quality,344.37,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Tennessee.html,2019,Tennessee,Average ($/Oz.)*
Medium Quality,250.09,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Tennessee.html,2019,Tennessee,Average ($/Oz.)*
High Quality,324,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Texas.html,2019,Texas,Average ($/Oz.)*
Medium Quality,243.26,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Texas.html,2019,Texas,Average ($/Oz.)*
High Quality,280.18,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Utah.html,2019,Utah,Average ($/Oz.)*
Medium Quality,244.25,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Utah.html,2019,Utah,Average ($/Oz.)*
High Quality,343.15,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Vermont.html,2019,Vermont,Average ($/Oz.)*
Medium Quality,298.83,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Vermont.html,2019,Vermont,Average ($/Oz.)*
High Quality,364.37,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Virginia.html,2019,Virginia,Average ($/Oz.)*
Medium Quality,311.04,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Virginia.html,2019,Virginia,Average ($/Oz.)*
High Quality,234.13,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Washington.html,2019,Washington,Average ($/Oz.)*
Medium Quality,197.69,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Washington.html,2019,Washington,Average ($/Oz.)*
High Quality,362.48,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/West-Virginia.html,2019,West Virginia,Average ($/Oz.)*
Medium Quality,257.06,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/West-Virginia.html,2019,West Virginia,Average ($/Oz.)*
High Quality,343.83,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Wisconsin.html,2019,Wisconsin,Average ($/Oz.)*
Medium Quality,287.44,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Wisconsin.html,2019,Wisconsin,Average ($/Oz.)*
High Quality,316.5,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Wyoming.html,2019,Wyoming,Average ($/Oz.)*
Medium Quality,320.72,https://web.archive.org/web/20191207161549/http:/www.priceofweed.com/prices/United-States/Wyoming.html,2019,Wyoming,Average ($/Oz.)*
High Quality,341.09,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Alabama.html,2020,Alabama,Average ($/Oz.)*
Medium Quality,229.8,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Alabama.html,2020,Alabama,Average ($/Oz.)*
High Quality,298.06,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Alaska.html,2020,Alaska,Average ($/Oz.)*
