"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Broward County, FL"	"12011"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	40521	Unreliable
	"Broward County, FL"	"12011"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	25	45707	54.7
	"Broward County, FL"	"12011"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	12	39254	Unreliable
	"Broward County, FL"	"12011"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	12	44811	Unreliable
	"Broward County, FL"	"12011"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	16	35252	Unreliable
	"Broward County, FL"	"12011"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	39425	Unreliable
	"Broward County, FL"	"12011"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	24	44982	53.4
	"Collier County, FL"	"12021"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	7189	Unreliable
	"Duval County, FL"	"12031"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	20058	Unreliable
	"Duval County, FL"	"12031"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	19516	Unreliable
	"Duval County, FL"	"12031"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	19	19403	Unreliable
	"Duval County, FL"	"12031"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	18806	Unreliable
	"Hillsborough County, FL"	"12057"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	12	34005	Unreliable
	"Hillsborough County, FL"	"12057"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	35485	Unreliable
	"Hillsborough County, FL"	"12057"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	15	33265	Unreliable
	"Hillsborough County, FL"	"12057"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	21	33766	62.2
	"Hillsborough County, FL"	"12057"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	30716	Unreliable
	"Hillsborough County, FL"	"12057"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	14	34387	Unreliable
	"Hillsborough County, FL"	"12057"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	15	35222	Unreliable
	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	14	33858	Unreliable
	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	11	30756	Unreliable
	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	11	34684	Unreliable
	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	14	33523	Unreliable
	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	20	33602	59.5
	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	30999	Unreliable
	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	33760	Unreliable
	"Hillsborough County, FL"	"12057"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	18	34612	Unreliable
	"Hillsborough County, FL"	"12057"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	11	32733	Unreliable
	"Hillsborough County, FL"	"12057"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	12	34531	Unreliable
	"Hillsborough County, FL"	"12057"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	15	34006	Unreliable
	"Hillsborough County, FL"	"12057"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	21	33802	62.1
	"Hillsborough County, FL"	"12057"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	31622	Unreliable
	"Hillsborough County, FL"	"12057"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	18	33261	Unreliable
	"Hillsborough County, FL"	"12057"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	20	34656	57.7
	"Lee County, FL"	"12071"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	16773	Unreliable
	"Lee County, FL"	"12071"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	16065	Unreliable
	"Lee County, FL"	"12071"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	14788	Unreliable
	"Lee County, FL"	"12071"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	15	14010	Unreliable
	"Manatee County, FL"	"12081"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	6746	Unreliable
	"Miami-Dade County, FL"	"12086"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	63262	Unreliable
	"Miami-Dade County, FL"	"12086"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	64125	Unreliable
	"Miami-Dade County, FL"	"12086"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	16	72935	Unreliable
	"Miami-Dade County, FL"	"12086"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	78052	Unreliable
	"Miami-Dade County, FL"	"12086"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	64311	Unreliable
	"Miami-Dade County, FL"	"12086"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	74211	Unreliable
	"Miami-Dade County, FL"	"12086"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	65508	Unreliable
	"Orange County, FL"	"12095"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	34957	Unreliable
	"Orange County, FL"	"12095"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	29380	Unreliable
	"Orange County, FL"	"12095"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	30538	Unreliable
	"Orange County, FL"	"12095"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	34711	Unreliable
	"Orange County, FL"	"12095"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	29858	Unreliable
	"Orange County, FL"	"12095"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	30278	Unreliable
	"Orange County, FL"	"12095"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	34230	Unreliable
	"Orange County, FL"	"12095"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	18	30210	Unreliable
	"Orange County, FL"	"12095"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	29758	Unreliable
	"Palm Beach County, FL"	"12099"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	21	26610	78.9
	"Palm Beach County, FL"	"12099"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	18	27026	Unreliable
	"Palm Beach County, FL"	"12099"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	26	26001	100.0
	"Palm Beach County, FL"	"12099"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	18	30978	Unreliable
	"Palm Beach County, FL"	"12099"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	23	34540	66.6
	"Palm Beach County, FL"	"12099"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	10	23702	Unreliable
	"Palm Beach County, FL"	"12099"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	17	26995	Unreliable
	"Palm Beach County, FL"	"12099"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	27524	Unreliable
	"Palm Beach County, FL"	"12099"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	22	30169	72.9
	"Palm Beach County, FL"	"12099"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	36	33370	107.9
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	33357	Unreliable
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	16	27519	Unreliable
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	23	28001	82.1
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	29168	Unreliable
	"Palm Beach County, FL"	"12099"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	19	33011	Unreliable
	"Pasco County, FL"	"12101"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	11	14556	Unreliable
	"Pasco County, FL"	"12101"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	10711	Unreliable
	"Pasco County, FL"	"12101"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	11035	Unreliable
	"Pasco County, FL"	"12101"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	12	14559	Unreliable
	"Pasco County, FL"	"12101"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	14285	Unreliable
	"Pasco County, FL"	"12101"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	10020	Unreliable
	"Pasco County, FL"	"12101"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	10495	Unreliable
	"Pasco County, FL"	"12101"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	11066	Unreliable
	"Pasco County, FL"	"12101"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	13581	Unreliable
	"Pasco County, FL"	"12101"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	16	14133	Unreliable
	"Pasco County, FL"	"12101"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	10006	Unreliable
	"Pasco County, FL"	"12101"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	10287	Unreliable
	"Pasco County, FL"	"12101"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	11225	Unreliable
	"Pasco County, FL"	"12101"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	13020	Unreliable
	"Pasco County, FL"	"12101"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	12	14086	Unreliable
	"Pinellas County, FL"	"12103"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	13	27147	Unreliable
	"Pinellas County, FL"	"12103"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	18897	Unreliable
	"Pinellas County, FL"	"12103"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	25	20980	119.2
	"Pinellas County, FL"	"12103"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	16	18958	Unreliable
	"Pinellas County, FL"	"12103"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	23092	Unreliable
	"Pinellas County, FL"	"12103"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	21	26590	79.0
	"Pinellas County, FL"	"12103"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	10	21554	Unreliable
	"Pinellas County, FL"	"12103"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	16	18887	Unreliable
	"Pinellas County, FL"	"12103"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	16	21112	Unreliable
	"Pinellas County, FL"	"12103"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	23	19131	120.2
	"Pinellas County, FL"	"12103"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	21	22089	95.1
	"Pinellas County, FL"	"12103"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	18	25479	Unreliable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	13	20630	Unreliable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	12	20890	Unreliable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	16	18827	Unreliable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	19	20924	Unreliable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	23	19569	117.5
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	21281	Unreliable
	"Pinellas County, FL"	"12103"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	15	25018	Unreliable
	"Polk County, FL"	"12105"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	15720	Unreliable
	"Sarasota County, FL"	"12115"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	7055	Unreliable
	"Sarasota County, FL"	"12115"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	7333	Unreliable
	"Volusia County, FL"	"12127"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	12887	Unreliable
	"Volusia County, FL"	"12127"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	11525	Unreliable
	"Volusia County, FL"	"12127"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	11174	Unreliable
	"Volusia County, FL"	"12127"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	10309	Unreliable
	"Volusia County, FL"	"12127"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	11851	Unreliable
	"Fulton County, GA"	"13121"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	17857	Unreliable
	"Cook County, IL"	"17031"	"2008"	"2008"	"Female"	"F"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	13	50736	Unreliable
	"Cook County, IL"	"17031"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	13	117469	Unreliable
	"Cook County, IL"	"17031"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	13	114731	Unreliable
	"Cook County, IL"	"17031"	"2008"	"2008"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	18	38768	Unreliable
	"Cook County, IL"	"17031"	"2008"	"2008"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	27	39594	68.2
	"Cook County, IL"	"17031"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	20	125714	15.9
	"Cook County, IL"	"17031"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	30	155162	19.3
	"Cook County, IL"	"17031"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	35	137910	25.4
	"Cook County, IL"	"17031"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	36	128180	28.1
	"Cook County, IL"	"17031"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	33	121399	27.2
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	11	48854	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	11	151695	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	11	129746	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	11	113253	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	11	35999	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	12	37931	Unreliable
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	34	38260	88.9
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	25	125386	19.9
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	29	156223	18.6
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	31	139763	22.2
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	38	126710	30.0
	"Cook County, IL"	"17031"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	31	120196	25.8
	"Cook County, IL"	"17031"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	10	131920	Unreliable
	"Cook County, IL"	"17031"	"2010"	"2010"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	19	37860	Unreliable
	"Cook County, IL"	"17031"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	30	124342	24.1
	"Cook County, IL"	"17031"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	40	154845	25.8
	"Cook County, IL"	"17031"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	38	141127	26.9
	"Cook County, IL"	"17031"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	40	125441	31.9
	"Cook County, IL"	"17031"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	27	120433	22.4
	"DuPage County, IL"	"17043"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	15	24241	Unreliable
	"DuPage County, IL"	"17043"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	24759	Unreliable
	"Lake County, IL"	"17097"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	13	22135	Unreliable
	"Lake County, IL"	"17097"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	19494	Unreliable
	"Lake County, IL"	"17097"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	16994	Unreliable
	"Will County, IL"	"17197"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	16481	Unreliable
	"Will County, IL"	"17197"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	16230	Unreliable
	"Marion County, IN"	"18097"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	28125	Unreliable
	"Marion County, IN"	"18097"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	23261	Unreliable
	"Marion County, IN"	"18097"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	21889	Unreliable
	"Marion County, IN"	"18097"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	21352	Unreliable
	"Jefferson Parish, LA"	"22051"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	10271	Unreliable
	"Anne Arundel County, MD"	"24003"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	14115	Unreliable
	"Baltimore County, MD"	"24005"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	18151	Unreliable
	"Baltimore County, MD"	"24005"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	17979	Unreliable
	"Baltimore County, MD"	"24005"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	15	16919	Unreliable
	"Baltimore County, MD"	"24005"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	13	16881	Unreliable
	"Baltimore County, MD"	"24005"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	16805	Unreliable
	"Baltimore County, MD"	"24005"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	16419	Unreliable
	"Baltimore city, MD"	"24510"	"2008"	"2008"	"Female"	"F"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	13	15373	Unreliable
	"Baltimore city, MD"	"24510"	"2008"	"2008"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	10	11033	Unreliable
	"Baltimore city, MD"	"24510"	"2008"	"2008"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	10	12833	Unreliable
	"Baltimore city, MD"	"24510"	"2009"	"2009"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	14	12277	Unreliable
	"Bristol County, MA"	"25005"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	11	20318	Unreliable
	"Bristol County, MA"	"25005"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	17215	Unreliable
	"Bristol County, MA"	"25005"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	19197	Unreliable
	"Bristol County, MA"	"25005"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	19588	Unreliable
	"Bristol County, MA"	"25005"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	15	14283	Unreliable
	"Essex County, MA"	"25009"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	17482	Unreliable
	"Essex County, MA"	"25009"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	24614	Unreliable
	"Essex County, MA"	"25009"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	17649	Unreliable
	"Essex County, MA"	"25009"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	12	23683	Unreliable
	"Essex County, MA"	"25009"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	17153	Unreliable
	"Hampden County, MA"	"25013"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	10028	Unreliable
	"Middlesex County, MA"	"25017"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	18	40303	Unreliable
	"Middlesex County, MA"	"25017"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	39832	Unreliable
	"Middlesex County, MA"	"25017"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	14	42974	Unreliable
	"Middlesex County, MA"	"25017"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	22	47714	46.1
	"Middlesex County, MA"	"25017"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	41130	Unreliable
	"Middlesex County, MA"	"25017"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	15	44555	Unreliable
	"Middlesex County, MA"	"25017"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	18	40613	Unreliable
	"Middlesex County, MA"	"25017"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	46186	Unreliable
	"Middlesex County, MA"	"25017"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	41098	Unreliable
	"Middlesex County, MA"	"25017"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	45069	Unreliable
	"Middlesex County, MA"	"25017"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	41131	Unreliable
	"Middlesex County, MA"	"25017"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	16	45445	Unreliable
	"Norfolk County, MA"	"25021"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	14822	Unreliable
	"Norfolk County, MA"	"25021"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	15255	Unreliable
	"Norfolk County, MA"	"25021"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	14346	Unreliable
	"Norfolk County, MA"	"25021"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	20419	Unreliable
